meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,mode,label
0.192529031,0.035073841,0.194520548,0.167123288,0.21260274,0.045479452,1.973959624,6.661244287,0.21260274,female
0.199178207,0.037217991,0.202939481,0.170662824,0.223919308,0.053256484,1.831584232,5.954723848,0.223112392,female
0.200242696,0.044483321,0.194946237,0.176505376,0.227311828,0.050806452,2.581831174,12.5682386,0.28,female
0.194225901,0.039864662,0.189411765,0.172941176,0.217024221,0.044083045,2.232983486,8.00915528,0.173910035,female
0.190075918,0.040771717,0.185388128,0.16194825,0.2152207,0.053272451,2.163847944,9.098954546,0.16152207,female
0.20771249,0.036119163,0.206436782,0.183448276,0.232183908,0.048735632,1.733364351,5.783949631,0.184367816,female
0.21452273,0.044575754,0.208788927,0.180207612,0.260622837,0.080415225,1.307354558,3.803711453,0.265467128,female
0.201144994,0.0407158,0.200798669,0.183094842,0.222229617,0.039134775,2.088522266,7.113904745,0.183094842,female
0.205949514,0.042692614,0.205250737,0.173864307,0.2420059,0.068141593,1.050420672,3.021673846,0.248613569,female
0.210656704,0.034481863,0.214067278,0.188807339,0.232477064,0.043669725,2.098559084,8.205410556,0.215779817,female
0.207655482,0.036795102,0.207221511,0.180332907,0.241638924,0.061306018,3.018276516,14.99205746,0.241997439,female
0.20008418,0.03252946,0.193567468,0.179593346,0.223585952,0.043992606,2.689654697,11.25329302,0.176487985,female
0.195194593,0.032557899,0.19261745,0.184161074,0.207651007,0.023489933,3.445236327,16.77357342,0.19261745,female
0.201564613,0.035544865,0.195694228,0.177347894,0.230202808,0.052854914,2.250704893,8.878440472,0.172542902,female
0.190970608,0.039801256,0.187163121,0.160851064,0.212978723,0.05212766,1.70259158,5.625780187,0.153900709,female
0.198073245,0.034772252,0.197931034,0.172476489,0.22338558,0.050909091,1.895611707,6.851888972,0.197492163,female
0.207359541,0.034840165,0.216803954,0.186359143,0.230642504,0.044283361,1.994091764,6.604917729,0.226490939,female
0.20005354,0.042439025,0.204615385,0.178290598,0.224558405,0.046267806,1.758049772,5.872900654,0.205413105,female
0.214102197,0.033620663,0.217299145,0.190974359,0.242666667,0.051692308,1.401993875,4.157649156,0.245059829,female
0.196701618,0.037392132,0.191683168,0.173465347,0.224158416,0.050693069,2.123310232,8.410241424,0.180990099,female
0.188373779,0.030364059,0.187722772,0.167128713,0.205544554,0.038415842,2.220191164,7.645145118,0.15960396,female
0.204985601,0.033569648,0.211409396,0.179932886,0.225973154,0.046040268,1.619362647,4.970626112,0.219865772,female
0.199258094,0.039044806,0.195137763,0.173808752,0.219643436,0.045834684,2.137226739,8.602054871,0.194230146,female
0.19734074,0.043190472,0.195282051,0.16225641,0.224957265,0.062700855,2.258127905,9.796196141,0.15842735,female
0.196860491,0.037248465,0.192601156,0.170481696,0.226050096,0.055568401,1.556240885,4.961323242,0.165626204,female
0.201463746,0.047455012,0.203636364,0.161690141,0.242355954,0.080665813,1.025140517,3.273489784,0.261357234,female
0.190687528,0.054830637,0.171983584,0.148235294,0.245526676,0.097291382,2.108472968,7.645709707,0.278850889,female
0.199282707,0.046566317,0.20291358,0.163506173,0.234716049,0.071209877,0.929163775,3.000377434,0.21362963,female
0.19040181,0.05290183,0.175445545,0.147722772,0.239207921,0.091485149,1.964236449,8.318117429,0.146534653,female
0.178187439,0.043849183,0.162731959,0.151185567,0.20314433,0.051958763,3.434019936,17.77989214,0.155154639,female
0.185682382,0.048939792,0.174672021,0.152182062,0.22789826,0.075716198,2.055586441,7.737662124,0.149558233,female
0.187497494,0.044225527,0.190070588,0.1568,0.215435294,0.058635294,1.65308292,5.839465449,0.196,female
0.1979223,0.042574487,0.196526773,0.166541245,0.235021708,0.068480463,0.994004694,2.880871001,0.195311143,female
0.20321819,0.050751358,0.216774194,0.155430108,0.246505376,0.091075269,1.996744716,7.683731763,0.246505376,female
0.19063515,0.053394426,0.181212121,0.148787879,0.238484848,0.08969697,1.091942058,4.233130378,0.158484848,female
0.204114085,0.052351432,0.198746594,0.159836512,0.256730245,0.096893733,1.321905036,4.511118959,0.262452316,female
0.188922247,0.043959906,0.179421053,0.166157895,0.203736842,0.037578947,2.488916139,9.417234238,0.187894737,female
0.195861256,0.041170071,0.194160584,0.16350365,0.235036496,0.071532847,1.449290484,4.565029821,0.168613139,female
0.206145266,0.047247873,0.202014815,0.166755556,0.249303704,0.082548148,1.003339673,3.170930076,0.151822222,female
0.212369193,0.046024401,0.224171779,0.181226994,0.244355828,0.063128834,1.43168785,4.697878737,0.236196319,female
0.203176574,0.043529515,0.206769231,0.168478632,0.235965812,0.067487179,0.889475107,2.757870358,0.22974359,female
0.195796863,0.044173992,0.200058565,0.158243045,0.232855051,0.074612006,1.272191139,3.808155983,0.202518302,female
0.218014342,0.045806981,0.230195228,0.177960954,0.255704989,0.077744035,1.001999847,2.630977972,0.242342733,female
0.204259258,0.042781681,0.194133333,0.180444444,0.239762963,0.059318519,2.332315012,9.452766751,0.180444444,female
0.19316472,0.040290792,0.183448276,0.168711434,0.21800363,0.049292196,2.248570248,8.442588406,0.182940109,female
0.220160741,0.039861955,0.222317597,0.209899857,0.249957082,0.040057225,2.367981592,8.84096152,0.215908441,female
0.23519694,0.03952994,0.247816092,0.210804598,0.265517241,0.054712644,1.69830615,5.103168298,0.28,female
0.215233445,0.052964478,0.227525036,0.17304721,0.26397711,0.0909299,1.90315393,7.646105148,0.275193133,female
0.195625532,0.041822133,0.186666667,0.169435897,0.223521368,0.05408547,1.729725705,5.878584286,0.177094017,female
0.198185373,0.046308564,0.198791541,0.162839879,0.233897281,0.071057402,0.734104496,2.572230155,0.18060423,female
0.184624422,0.039322374,0.174339623,0.161852487,0.200274443,0.038421955,2.599934689,10.32154206,0.175780446,female
0.211933515,0.049353292,0.222980132,0.171059603,0.254966887,0.083907285,0.926301221,3.044700353,0.25589404,female
0.199823938,0.05117607,0.197791719,0.156336261,0.249084065,0.092747804,1.092874092,3.594912012,0.142986198,female
0.196161194,0.040292908,0.200860832,0.173945481,0.221348637,0.047403156,1.798973452,5.613795704,0.213715925,female
0.2129334,0.045800104,0.215322812,0.179971306,0.256700143,0.076728838,1.422894476,5.037884901,0.184390244,female
0.208619292,0.046921724,0.212740214,0.173380783,0.24911032,0.075729537,0.844956279,2.634567685,0.253594306,female
0.195723226,0.040248832,0.19810585,0.169247911,0.215264624,0.046016713,1.867233776,6.370689208,0.197715877,female
0.225966217,0.044763821,0.240137221,0.190668954,0.263670669,0.073001715,1.75091263,5.604711035,0.270874786,female
0.186698563,0.045502856,0.177125926,0.153896296,0.215703704,0.061807407,1.774369563,6.960873823,0.15762963,female
0.196092734,0.045942738,0.202179837,0.166702997,0.224305177,0.05760218,1.457014192,5.147233476,0.207901907,female
0.201421298,0.034770839,0.199414634,0.183479675,0.223544715,0.040065041,1.982228956,7.144943504,0.190764228,female
0.194570119,0.044316062,0.190054446,0.164137931,0.222577132,0.058439201,1.793829483,6.547120527,0.189546279,female
0.199545914,0.044114366,0.200567376,0.168794326,0.233829787,0.065035461,0.993052083,3.453136815,0.181702128,female
0.187364316,0.047786718,0.171904762,0.155238095,0.224285714,0.069047619,2.458310457,9.198153102,0.153333333,female
0.189685704,0.050753669,0.179891107,0.15092559,0.24137931,0.090453721,1.460906438,4.524499323,0.149909256,female
0.205918406,0.043541394,0.212054795,0.17369863,0.239452055,0.065753425,1.221894336,3.810231278,0.17260274,female
0.210470503,0.052154082,0.225205479,0.162191781,0.256986301,0.094794521,1.822337048,6.783195326,0.258630137,female
0.193137879,0.036049886,0.191984283,0.176581532,0.206286837,0.029705305,2.815214144,12.03030546,0.198035363,female
0.216444121,0.047801599,0.230280374,0.182654206,0.255401869,0.072747664,1.714944167,5.758420997,0.254878505,female
0.207135757,0.044209333,0.217187994,0.178704581,0.237535545,0.058830964,1.185087915,3.606767046,0.207014218,female
0.202352958,0.038893412,0.196491228,0.182245614,0.226947368,0.044701754,2.323108278,9.261746927,0.184701754,female
0.188450896,0.036289033,0.19025641,0.16951567,0.204615385,0.035099715,3.152395126,14.7634983,0.194643875,female
0.196872692,0.043619248,0.199578947,0.159578947,0.232,0.072421053,1.289433331,3.976988398,0.159157895,female
0.177883254,0.044133784,0.166985173,0.149917628,0.195584843,0.045667216,2.357968091,9.077273265,0.167907743,female
0.186663706,0.033863029,0.19107078,0.166170599,0.202758621,0.036588022,2.271342955,7.793855124,0.199201452,female
0.195982845,0.04316224,0.189241379,0.165586207,0.228827586,0.063241379,1.740912967,6.555623358,0.181517241,female
0.209468738,0.047788257,0.220813008,0.171642276,0.245398374,0.073756098,1.112032037,3.425280324,0.240390244,female
0.190937428,0.053443995,0.179086294,0.151607445,0.238781726,0.087174281,1.865706086,8.349495963,0.155871404,female
0.211730186,0.044135163,0.214697987,0.178053691,0.248053691,0.07,1.286681292,3.867994459,0.184630872,female
0.196364322,0.038477634,0.197853309,0.16529517,0.223398927,0.058103757,1.337911819,3.802083634,0.164794275,female
0.21044863,0.052837553,0.226050955,0.164076433,0.256369427,0.092292994,1.131715081,3.525652764,0.266624204,female
0.195079761,0.040663219,0.195165563,0.172913907,0.212781457,0.03986755,1.833347411,6.170285453,0.206754967,female
0.19300562,0.040871331,0.190755287,0.164954683,0.223746224,0.058791541,1.295105766,4.041090995,0.183141994,female
0.18488985,0.046589362,0.176531605,0.156564019,0.219189627,0.062625608,1.930805546,6.982432617,0.168816856,female
0.194083393,0.053255547,0.186957878,0.148954758,0.246365055,0.097410296,0.983732,3.045627143,0.252043682,female
0.190116065,0.033439226,0.184592593,0.172562963,0.204088889,0.031525926,2.765950468,11.20316981,0.177125926,female
0.19859962,0.034093051,0.201526316,0.182,0.217,0.035,2.319008526,8.378493745,0.200789474,female
0.186117611,0.038195179,0.184585987,0.164968153,0.200191083,0.03522293,2.320053523,7.958594625,0.189044586,female
0.191306096,0.034213566,0.185684211,0.173052632,0.212210526,0.039157895,2.779445758,12.16324147,0.176,female
0.184828522,0.036878272,0.180816327,0.164489796,0.20244898,0.037959184,3.061094589,14.82744076,0.166122449,female
0.195750488,0.037821133,0.202781775,0.173908873,0.2158753,0.041966427,2.46284741,10.0304941,0.20882494,female
0.184702632,0.033981934,0.18173913,0.165217391,0.203478261,0.03826087,2.342370873,8.635110354,0.183043478,female
0.181748894,0.031095804,0.18030303,0.164848485,0.193636364,0.028787879,2.946435944,11.95382754,0.191515152,female
0.181639229,0.034513993,0.174290976,0.167587477,0.195948435,0.028360958,3.572509224,17.94387472,0.170165746,female
0.196909306,0.041959509,0.193666667,0.174611111,0.223222222,0.048611111,1.820306058,6.07282344,0.186666667,female
0.186370118,0.031625009,0.181253918,0.16677116,0.201880878,0.035109718,2.648135121,10.33807707,0.182131661,female
0.193111653,0.034134222,0.186330935,0.172901679,0.21822542,0.045323741,3.302238318,19.11757035,0.173573141,female
0.193460595,0.035204649,0.189960784,0.170928105,0.216313725,0.045385621,1.726277032,5.234422872,0.183372549,female
0.194249751,0.037110477,0.191086351,0.170807799,0.224623955,0.053816156,1.6258142,5.025590756,0.190696379,female
0.190408403,0.034724939,0.185516179,0.168690293,0.20751926,0.038828968,2.363177315,8.568991345,0.18422188,female
0.191336327,0.034237033,0.190560191,0.173873659,0.205578069,0.03170441,2.247723823,7.964652807,0.202908224,female
0.193605246,0.034647315,0.184615385,0.175769231,0.22,0.044230769,3.062335631,14.97562457,0.181923077,female
0.184142037,0.036291221,0.182685069,0.164416562,0.198143036,0.033726474,3.958108451,24.00831909,0.184792974,female
0.1863085,0.042347965,0.178274605,0.165006075,0.209234508,0.044228433,3.434259735,18.67650346,0.171130012,female
0.191055166,0.036377491,0.179898219,0.168142494,0.220152672,0.052010178,3.024759836,13.86349033,0.164223919,female
0.193508,0.033231247,0.19587057,0.169984592,0.206656394,0.036671803,2.838681536,12.82605828,0.202342065,female
0.187506064,0.033577874,0.187789474,0.170105263,0.201684211,0.031578947,2.755335739,11.46409578,0.190315789,female
0.177098438,0.033985036,0.17206951,0.160126382,0.186666667,0.026540284,2.988372214,12.4115693,0.167203791,female
0.185578892,0.040186007,0.177271523,0.166145695,0.204715232,0.038569536,2.915659475,12.09591026,0.177271523,female
0.185635395,0.041935656,0.173206198,0.16352801,0.205244338,0.041716329,4.551163163,29.04760872,0.162526818,female
0.190492533,0.034786015,0.181631579,0.169473684,0.217736842,0.048263158,2.382862607,9.050107994,0.180526316,female
0.187395541,0.044700263,0.185597964,0.171348601,0.206259542,0.034910941,2.454543562,9.671797586,0.174198473,female
0.202353577,0.035542655,0.205849802,0.175968379,0.231304348,0.055335968,1.753197595,5.26478777,0.235177866,female
0.184061634,0.040805986,0.173429812,0.164109986,0.20301013,0.038900145,3.807410374,20.0342729,0.170188133,female
0.181589692,0.032103213,0.175877437,0.168467967,0.190696379,0.022228412,3.394448224,15.05546567,0.175097493,female
0.201903799,0.036923337,0.196107554,0.179257362,0.225505762,0.046248399,2.20944935,7.935223587,0.180691421,female
0.188179187,0.033250895,0.184742268,0.170309278,0.204587629,0.034278351,2.010041452,6.229867471,0.177525773,female
0.187283512,0.035719189,0.183171806,0.162202643,0.20876652,0.046563877,2.593961539,10.9387674,0.161894273,female
0.176410081,0.032358143,0.17196347,0.159178082,0.188584475,0.029406393,2.717530568,11.08511846,0.15630137,female
0.193523363,0.038389466,0.200041841,0.165188285,0.218786611,0.053598326,1.752535126,5.537598358,0.153179916,female
0.188522388,0.034891291,0.18367688,0.166128134,0.208635097,0.042506964,2.47939319,10.25016968,0.162228412,female
0.184762134,0.034018272,0.181464968,0.164522293,0.199299363,0.03477707,2.156124837,7.127315355,0.172993631,female
0.193174533,0.04108471,0.184850843,0.169597925,0.226977951,0.057380026,2.474982897,10.44190438,0.174319066,female
0.185827215,0.03509635,0.180990099,0.165544554,0.195643564,0.03009901,2.766888403,10.46483914,0.182178218,female
0.184799701,0.037040603,0.184954128,0.166544343,0.195657492,0.02911315,3.28431254,16.00143573,0.190091743,female
0.187615753,0.036183078,0.1802849,0.168319088,0.21019943,0.041880342,3.054921598,15.76011328,0.168717949,female
0.188623997,0.038734105,0.183567036,0.16600246,0.209052891,0.043050431,1.995435586,6.648678163,0.175301353,female
0.194910192,0.044559548,0.189724138,0.166551724,0.227862069,0.061310345,2.700975436,12.3434649,0.168,female
0.19359881,0.034550251,0.188452174,0.178226087,0.203547826,0.025321739,3.520891384,17.32558381,0.182608696,female
0.181329791,0.044457266,0.169239281,0.158782849,0.205255878,0.046473029,3.538380947,18.03142876,0.162268326,female
0.190043867,0.040268309,0.184090339,0.170388959,0.209033877,0.038644918,3.027007683,14.65315471,0.174604768,female
0.196426044,0.035256289,0.193617021,0.172269504,0.219929078,0.047659574,1.974331106,7.05869206,0.169787234,female
0.184188485,0.043292281,0.175376344,0.159946237,0.206989247,0.047043011,2.407694152,9.043703699,0.167849462,female
0.191454714,0.037625332,0.19155624,0.168690293,0.213990755,0.045300462,1.610862413,4.72398124,0.179476117,female
0.186229971,0.032530249,0.17877551,0.170204082,0.208571429,0.038367347,3.761458602,22.19860145,0.173061224,female
0.185092628,0.03562072,0.177007481,0.166184539,0.207730673,0.041546135,3.487114352,20.37624142,0.170374065,female
0.189449863,0.042000464,0.180470263,0.164591978,0.218035961,0.053443983,2.385795706,9.083661283,0.178921162,female
0.1886873,0.042357375,0.1792,0.162192593,0.215288889,0.053096296,2.640277253,11.25931578,0.168,female
0.193594779,0.036753455,0.192560276,0.165556831,0.225993111,0.06043628,1.505201182,4.321013167,0.159448909,female
0.182167618,0.037331527,0.171089109,0.159207921,0.217425743,0.058217822,2.864531978,12.82919072,0.167920792,female
0.213625895,0.046308532,0.222068966,0.174231975,0.255423197,0.081191223,1.477635527,4.609920353,0.16369906,female
0.180433057,0.032401422,0.175744681,0.15787234,0.202056738,0.044184397,2.326817833,8.49368696,0.156879433,female
0.185328324,0.037949063,0.178677043,0.166329442,0.197924773,0.031595331,3.278816112,15.23222875,0.177224384,female
0.184026429,0.037446447,0.177006369,0.160509554,0.204649682,0.044140127,2.470380149,9.688065339,0.160955414,female
0.18422428,0.031478604,0.182933333,0.164681481,0.200355556,0.035674074,2.28041019,7.918199173,0.181688889,female
0.237416787,0.027851328,0.239101124,0.229269663,0.249719101,0.020449438,2.97048079,12.67575356,0.23988764,female
0.232943235,0.034495472,0.236161616,0.222020202,0.251010101,0.028989899,2.266625611,7.356783841,0.247828283,female
0.234240224,0.029158317,0.234896907,0.222989691,0.252216495,0.029226804,2.399104152,8.894689071,0.229123711,female
0.221881519,0.048764839,0.228118812,0.218217822,0.246336634,0.028118812,3.311550855,16.02643688,0.225346535,female
0.230886645,0.040738844,0.232738854,0.223375796,0.254140127,0.030764331,3.336594262,16.1860956,0.224267516,female
0.231964475,0.030667062,0.2317934,0.221750359,0.247862267,0.026111908,2.774649784,10.96522432,0.221750359,female
0.22569798,0.035251117,0.228681672,0.217427653,0.239935691,0.022508039,3.572960651,18.56488583,0.228231511,female
0.231343231,0.029295733,0.227883212,0.218175182,0.245766423,0.027591241,2.64427259,9.934499515,0.224817518,female
0.229057186,0.030691324,0.230268657,0.217313433,0.245731343,0.02841791,2.374374032,8.034739406,0.216895522,female
0.223205585,0.027143501,0.223265793,0.214922527,0.234946365,0.020023838,2.958473005,11.56816636,0.223265793,female
0.231010854,0.036676306,0.236326531,0.22122449,0.249795918,0.028571429,3.504491716,19.7205703,0.234285714,female
0.2358209,0.02985539,0.233959732,0.224563758,0.251342282,0.026778523,2.373289833,8.112375246,0.227852349,female
0.231453669,0.035458289,0.233461538,0.216923077,0.253461538,0.036538462,1.944636608,6.556356009,0.216923077,female
0.232098118,0.03650477,0.232669826,0.221169036,0.253459716,0.032290679,2.784362819,12.04567581,0.230015798,female
0.230718823,0.035919023,0.238135048,0.219228296,0.247588424,0.028360129,2.431037312,8.961989353,0.243536977,female
0.229766112,0.031807402,0.22826087,0.216956522,0.246521739,0.029565217,3.046126849,13.78377928,0.216521739,female
0.224950722,0.033426529,0.22306525,0.215417299,0.243034901,0.027617602,5.520475806,44.78980766,0.215842185,female
0.236146783,0.028310298,0.238320611,0.225139949,0.25221374,0.027073791,2.418112137,8.649972347,0.235826972,female
0.231686187,0.034686565,0.236417034,0.221615272,0.247518355,0.025903084,2.607937569,9.611868808,0.236417034,female
0.229661337,0.030095989,0.23125136,0.223025027,0.241610446,0.018585419,3.371422074,15.08240787,0.230337323,female
0.241433645,0.030187814,0.244230769,0.234615385,0.255,0.020384615,3.146742682,14.19533609,0.244230769,female
0.238103225,0.033586239,0.242173275,0.230660793,0.256152717,0.025491924,2.441503213,8.701876837,0.231071953,female
0.237496811,0.030858541,0.240694645,0.23015919,0.25447178,0.02431259,2.920371018,11.66256048,0.232185239,female
0.231732498,0.025500206,0.231832797,0.224180064,0.242186495,0.018006431,3.793281499,19.90070337,0.231832797,female
0.233867118,0.038921859,0.241801325,0.226966887,0.253298013,0.026331126,2.670548702,9.866749698,0.242543046,female
0.23756833,0.03100774,0.239576159,0.226225166,0.257006623,0.030781457,2.542152997,9.444822418,0.229192053,female
0.232781461,0.029592142,0.233333333,0.22372549,0.247058824,0.023333333,3.475145277,17.44368863,0.226470588,female
0.233097836,0.036174387,0.238130841,0.225420561,0.249719626,0.024299065,3.166332565,14.53741194,0.240747664,female
0.226397258,0.035736698,0.229933775,0.222516556,0.240688742,0.018172185,3.862401666,19.68048327,0.228821192,female
0.236347597,0.030660699,0.237795786,0.227358185,0.252317666,0.024959481,2.581583731,9.838809653,0.22917342,female
0.243272142,0.030836707,0.246143791,0.233333333,0.259869281,0.026535948,2.665062717,9.775309699,0.237908497,female
0.230687452,0.030193126,0.230793651,0.221269841,0.246031746,0.024761905,3.143798787,14.33068378,0.221269841,female
0.227052024,0.032777816,0.226903704,0.215703704,0.243081481,0.027377778,3.675553443,22.63701513,0.215703704,female
0.233010718,0.036847826,0.23379085,0.222810458,0.257124183,0.034313725,2.841943489,12.97693217,0.225555556,female
0.228311553,0.032356954,0.228623853,0.218776758,0.244464832,0.025688073,3.182728049,14.72591034,0.219204893,female
0.229717967,0.03838037,0.232535613,0.224957265,0.248091168,0.023133903,3.491905324,18.09059969,0.227350427,female
0.233652026,0.032379797,0.234029851,0.22358209,0.249910448,0.026328358,2.91033735,12.0499142,0.234029851,female
0.233301191,0.031794977,0.23399684,0.224265403,0.249036335,0.024770932,2.829133057,11.59342014,0.224707741,female
0.230967291,0.030928196,0.23420373,0.224160689,0.244648494,0.020487805,2.932979341,11.8459781,0.238622669,female
0.218758458,0.037822908,0.221782178,0.215841584,0.233663366,0.017821782,4.954631559,34.04558943,0.218217822,female
0.229889279,0.041729751,0.234402036,0.226208651,0.252569975,0.026361323,3.203322298,15.14244398,0.230839695,female
0.22469818,0.033297582,0.22641651,0.218011257,0.237973734,0.019962477,3.12829455,13.75671511,0.221688555,female
0.243528037,0.02737597,0.248505393,0.233405239,0.257996918,0.02459168,2.822300279,12.08895903,0.254545455,female
0.235350675,0.03032023,0.238130841,0.228411215,0.250841121,0.022429907,2.720111781,10.39511305,0.230654206,female
0.231767655,0.038282321,0.236157895,0.226210526,0.247947368,0.021736842,3.730854262,20.2598402,0.235421053,female
0.227112429,0.03331947,0.229968652,0.22031348,0.240940439,0.020626959,3.261743316,14.58250446,0.227774295,female
0.23918175,0.031724641,0.243034901,0.227314112,0.25875569,0.031441578,1.96206812,5.930571865,0.23198786,female
0.239820106,0.029519022,0.241946309,0.225503356,0.258389262,0.032885906,2.015624831,6.109073104,0.223624161,female
0.227305907,0.031153808,0.229052632,0.221052632,0.24,0.018947368,4.994138686,35.93723095,0.227368421,female
0.233744215,0.029424284,0.237921348,0.223764045,0.247359551,0.023595506,2.893057627,11.45207101,0.245786517,female
0.23448178,0.037640189,0.24,0.231775701,0.251588785,0.019813084,3.817448145,21.15766306,0.237009346,female
0.235183452,0.036335024,0.24,0.225794393,0.256448598,0.030654206,2.372057988,8.529318266,0.238130841,female
0.236364734,0.030406714,0.237603993,0.225490849,0.25437604,0.028885191,2.212122999,7.978661045,0.233410982,female
0.231595459,0.031544989,0.232776119,0.219820896,0.246567164,0.026746269,2.36764325,8.606402878,0.236119403,female
0.230144274,0.033577327,0.231368421,0.222526316,0.246105263,0.023578947,3.413690951,17.89710352,0.229157895,female
0.226241136,0.028670539,0.224702194,0.216363636,0.24137931,0.025015674,3.411224221,16.04445657,0.216802508,female
0.233061951,0.030992758,0.235463347,0.216874136,0.25637621,0.039502075,2.01211112,6.012927138,0.218810512,female
0.230125554,0.02930706,0.233775372,0.224303112,0.24173207,0.017428958,3.317625015,14.20164284,0.234154263,female
0.23433555,0.028435595,0.236420233,0.223709468,0.251309987,0.027600519,2.341406866,8.063842608,0.229883268,female
0.234485977,0.034413499,0.240764331,0.223821656,0.252356688,0.028535032,2.352412122,8.151318678,0.24433121,female
0.212329591,0.039209898,0.212297064,0.197789292,0.228255613,0.030466321,2.308645346,8.10150548,0.204559585,female
0.219597195,0.040985666,0.21955095,0.196822107,0.252918826,0.056096718,1.502701101,4.406478325,0.206977547,female
0.214555863,0.038113324,0.214588235,0.190117647,0.239058824,0.048941176,2.848605715,13.56713351,0.216,female
0.208305247,0.043927558,0.210193906,0.192742382,0.228808864,0.036066482,3.896396746,23.16222832,0.211357341,female
0.213144697,0.039535844,0.215072464,0.19252818,0.240322061,0.047793881,1.98402823,6.69666811,0.192077295,female
0.209864846,0.037842445,0.212121212,0.194704944,0.233556619,0.038851675,1.562059062,4.46227215,0.209888357,female
0.20933155,0.037362157,0.207891566,0.189337349,0.236987952,0.047650602,2.456891676,9.214673473,0.19186747,female
0.204821501,0.035735235,0.20475,0.189875,0.224875,0.035,2.66764599,11.5090583,0.20475,female
0.217675355,0.037548646,0.217727273,0.2,0.241818182,0.041818182,1.82434544,5.547079732,0.240454545,female
0.214522596,0.042894121,0.221155867,0.194185639,0.245183888,0.050998249,1.864774499,5.797639642,0.24469352,female
0.200142415,0.039317273,0.204246575,0.19130137,0.217191781,0.025890411,2.681419339,10.07016513,0.200410959,female
0.207665201,0.034410775,0.208058394,0.184759124,0.231357664,0.04659854,2.426440582,9.466254165,0.183124088,female
0.206233015,0.04009917,0.197469136,0.189259259,0.240679012,0.051419753,3.971251412,23.24680174,0.192283951,female
0.210378654,0.04454222,0.207963247,0.187810107,0.247840735,0.060030628,2.092086405,8.047210218,0.187810107,female
0.216621254,0.042227757,0.228923885,0.200629921,0.239212598,0.038582677,3.610851702,20.50661997,0.235538058,female
0.215884644,0.036996186,0.219712919,0.203636364,0.235789474,0.03215311,2.325421346,7.906365062,0.230877193,female
0.213498294,0.039140896,0.21380035,0.198108581,0.231943958,0.033835377,2.258080268,8.130365425,0.199579685,female
0.218562879,0.037257611,0.22132879,0.197955707,0.244701874,0.046746167,1.322706816,3.390099525,0.216081772,female
0.201498854,0.036105514,0.2,0.188705882,0.218352941,0.029647059,2.903027411,11.25875828,0.186823529,female
0.215446567,0.041218548,0.214230769,0.195,0.25,0.055,2.18223618,9.9012513,0.195384615,female
0.21066062,0.033953625,0.211269177,0.190571827,0.23665272,0.046080893,1.6861392,5.061896585,0.196039052,female
0.21105379,0.040258383,0.216034483,0.200344828,0.232931034,0.032586207,2.242621697,7.855035084,0.217241379,female
0.209199092,0.041990431,0.20987013,0.191168831,0.234285714,0.043116883,2.046064275,6.9077905,0.205194805,female
0.209167732,0.043454095,0.213612273,0.188228731,0.237043236,0.048814505,1.900612034,6.776004505,0.210097629,female
0.213308529,0.041785151,0.22,0.198461538,0.241153846,0.042692308,2.21811283,8.374674325,0.203461538,female
0.211979382,0.043073094,0.215986038,0.189109948,0.239930192,0.050820244,1.419350718,4.028251485,0.239441536,female
0.208815301,0.038978815,0.209896296,0.194133333,0.226903704,0.03277037,2.654049772,10.44037287,0.197451852,female
0.205611475,0.038845066,0.203846154,0.187307692,0.231153846,0.043846154,2.098578158,7.265394763,0.192692308,female
0.20206818,0.036540343,0.201694915,0.185423729,0.222711864,0.037288136,2.383516207,8.641629871,0.22,female
0.210082163,0.042386481,0.212615845,0.191270553,0.236890882,0.045620329,1.686742349,5.62569728,0.192944694,female
0.208788412,0.039870616,0.200609756,0.188231707,0.239878049,0.051646341,2.429290123,10.29360195,0.195060976,female
0.204749912,0.037008109,0.210096552,0.189241379,0.225544828,0.036303448,2.793757827,11.23717577,0.192717241,female
0.199078906,0.039215117,0.201004431,0.182806499,0.220029542,0.037223043,2.685168068,11.55360747,0.186528804,female
0.212140714,0.043329139,0.212018209,0.192473445,0.242610015,0.050136571,1.604483091,5.042736533,0.206494689,female
0.214283821,0.042744181,0.220824742,0.193762887,0.242835052,0.049072165,1.41563115,3.762404547,0.237783505,female
0.210882506,0.042352953,0.215691869,0.190527817,0.238059914,0.047532097,1.61417935,5.144703262,0.216490728,female
0.214413894,0.058021357,0.226703448,0.198510345,0.254896552,0.056386207,1.722984806,5.337870375,0.259144828,female
0.207049945,0.039536642,0.205663717,0.183362832,0.230938053,0.047575221,2.162508348,8.209181592,0.187823009,female
0.210395289,0.046676765,0.211153846,0.195769231,0.243076923,0.047307692,1.999142674,7.018808431,0.199615385,female
0.214594349,0.041534962,0.219947368,0.199684211,0.238736842,0.039052632,1.957624742,6.401810754,0.203736842,female
0.211271213,0.045565771,0.215223881,0.196940299,0.235597015,0.038656716,1.686212018,5.222238072,0.213134328,female
0.202932131,0.038613605,0.204235294,0.186941176,0.224411765,0.037470588,2.313741954,8.663059407,0.187352941,female
0.212578362,0.039312969,0.210781499,0.190239234,0.242488038,0.052248804,2.591565961,11.74678673,0.194258373,female
0.231192665,0.037091703,0.235671343,0.221082164,0.251943888,0.030861723,2.46753912,9.65753016,0.233426854,female
0.217736973,0.04128573,0.224667802,0.203202726,0.245655877,0.042453152,2.188121284,7.582704099,0.228960818,female
